stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%)
DAV;19840501;254;20;63;829.5;0;1.7;263;-6.4;8.3;53.6
DAV;19840502;233;17;58;834;0;6;290;-1.7;11.6;61
DAV;19840503;181;10;100;835.2;10.7;7;62;2.7;11.7;73.4
DAV;19840504;211;3;100;835.4;0.3;5.4;41;2.1;10.6;85.1
DAV;19840505;228;0;71;835.1;0.7;7.1;314;2.1;13.4;72.9
DAV;19840506;231;0;83;837.7;0;7.6;341;1.3;14;68
DAV;19840507;91;0;96;836.1;4.3;4.5;0;1.8;6.3;87.4
DAV;19840508;109;0;100;836.2;0.2;-0.1;0;-1.8;3;95.9
DAV;19840509;324;0;38;834.2;0;1.3;633;-3.9;8;68.9
DAV;19840510;161;0;96;831.9;0;0.9;23;-1.6;4.9;76.3
DAV;19840511;234;0;83;831.5;0;1.1;147;-2.2;6.3;75.9
DAV;19840512;234;0;63;833.9;1.2;2.9;314;-1;10.9;78.5
DAV;19840513;265;0;79;834.8;0.1;2.8;304;0.4;7.1;85.3
DAV;19840514;152;0;100;832.7;2;2.5;19;0.1;6.4;90.3
DAV;19840515;247;0;92;828;0;4.9;220;-1.9;11;60.1
DAV;19840516;206;0;58;825.7;0.5;5.7;210;1.1;11.4;62.9
DAV;19840517;185;0;88;831.8;0;4.8;106;-0.3;9.8;63.3
DAV;19840518;177;0;92;836.4;0;6.4;124;1.7;10.2;60.2
DAV;19840519;185;0;71;831.4;0;6.7;175;1;11.1;62.6
DAV;19840520;154;0;100;825.8;17.7;5;51;0.2;11.5;76.9
DAV;19840521;104;0;100;824.2;9.2;2.9;0;0.5;5;89.6
DAV;19840522;242;0;83;831;0;4.8;220;0.4;9.9;68.9
DAV;19840523;198;0;79;829.4;0.8;4.1;32;0.9;7.3;74.6
DAV;19840524;185;0;88;829.4;3.7;5;63;1.7;9.3;73.6
DAV;19840525;164;0;88;828.7;4.3;3.8;140;1.6;7.2;86.4
DAV;19840526;228;0;67;831.3;0;6.5;273;1.1;11;62.7
DAV;19840527;104;0;100;831.8;6.7;2.7;0;0.1;5.9;88.6
DAV;19840528;138;0;100;831.8;3.6;0.4;32;-1.7;2.3;91
DAV;19840529;193;0;88;831.4;0.2;0.4;179;-3.5;2.6;82.1
DAV;19840530;195;0;100;834.4;1;2.7;61;0;6.7;77.5
DAV;19840531;171;0;96;835.2;0.1;5.5;67;1.4;9.7;78.9
DAV;19840601;344;0;29;837.2;0;8.8;668;3.6;15.3;58.8
DAV;19840602;236;0;46;840.2;0;10;320;3.5;15.5;58
DAV;19840603;224;0;92;834.4;8.9;10.7;117;4.2;15.9;61.5
DAV;19840604;237;0;67;829.3;0;6.7;264;3.3;10.4;61.8
DAV;19840605;97;0;96;831.3;13.5;3.9;0;0.2;7.2;81.4
DAV;19840606;194;2;79;836.3;1.5;3.1;64;0.1;7.2;86.5
DAV;19840607;261;0;92;834.2;2.3;4.5;233;2.2;9.6;77.2
DAV;19840608;222;0;71;835.1;0.1;4.9;252;0.4;9.4;73.6
DAV;19840609;269;0;67;841;0;7.3;351;3.9;13.3;69.6
DAV;19840610;354;0;21;845;0;9.3;720;1.7;15.7;63.6
DAV;19840611;209;0;88;846.9;0;9.3;212;6.2;12.6;66.3
DAV;19840612;231;0;67;849.1;0;8.4;201;3.7;12.9;64.9
DAV;19840613;343;0;33;849.9;0;10;717;2.9;16;60.8
DAV;19840614;260;0;88;848.3;22.1;12.1;327;4.8;17.7;63.7
DAV;19840615;156;0;83;845.3;5.2;8.8;100;5;12.4;77
DAV;19840616;350;0;25;843.3;0;8.6;688;4.1;14.3;67.1
DAV;19840617;349;0;33;844;0;9.9;695;2.5;16;64.2
DAV;19840618;355;0;25;848.6;0;11.2;725;4.1;17.6;62
DAV;19840619;351;0;13;850.9;0;12.6;726;5.2;19.3;59.5
DAV;19840620;246;0;46;847.8;1;13.4;465;6.1;20.5;66.5
DAV;19840621;179;0;100;841.4;5.3;12.6;111;8.5;19.3;78.7
DAV;19840622;87;0;100;841.7;2.6;9.8;27;8;13.4;91.5
DAV;19840623;171;0;92;840.7;2.5;8.9;74;5.7;12.8;85.7
DAV;19840624;92;0;100;840;24.9;4.9;3;3.1;6.7;92.8
DAV;19840625;261;0;88;844.4;8.3;6.5;255;2.1;11.7;77.3
DAV;19840626;133;0;88;846.5;1.1;8.4;76;4.4;12.5;82.4
DAV;19840627;352;0;25;845.1;4.5;12.1;689;2.3;19.5;63.6
DAV;19840628;139;0;88;839.9;5.8;9.6;85;5.3;15;87
DAV;19840629;207;0;92;838.9;0.3;7;217;4;11.3;87.1
DAV;19840630;274;0;54;841.4;0;7.4;379;2.9;13.5;75.8
DAV;19840701;305;0;46;843.9;0.4;12.9;585;1.7;22.3;59.7
DAV;19840702;140;0;96;842.3;4.3;9.6;54;5.9;12.6;87
DAV;19840703;188;0;96;844.5;2.6;4.3;150;2.4;6.1;82.5
DAV;19840704;152;0;92;845.6;0;4.6;28;2.2;6.8;81.7
DAV;19840705;275;0;79;846.2;0;6.2;452;0.9;10.2;74.2
DAV;19840706;342;0;13;846;0;8.5;721;0.9;15;64.3
DAV;19840707;345;0;0;845.1;0;11.3;720;3;18.7;58.9
DAV;19840708;328;0;25;845.6;0;13.8;713;5.3;20.7;60.9
DAV;19840709;304;0;29;845.8;0;16;606;8.6;22.4;60
DAV;19840710;315;0;29;847;0;18.2;692;9.8;26.6;53.9
DAV;19840711;235;0;63;846.9;0;19.5;403;10;27.1;49.3
DAV;19840712;315;0;13;846.8;0;17.3;711;10.5;25.5;66.5
DAV;19840713;265;0;71;846.2;4.7;12.7;456;8.7;19;83.8
DAV;19840714;317;0;46;843.5;0;12.1;587;8.1;17.5;80.1
DAV;19840715;178;0;92;838.3;2.6;10.2;140;6;15.4;85.4
DAV;19840716;145;0;83;840.4;1.6;6.3;54;4;8.9;79.5
DAV;19840717;106;0;92;843.4;0.4;5;5;2.5;7.6;86.8
DAV;19840718;326;0;13;844.5;0;8.5;676;1.4;15.5;70.7
DAV;19840719;213;0;92;844.2;0;9.6;151;3.3;14.3;75.3
DAV;19840720;299;0;42;844.4;0;11.4;540;4.8;17.9;70.2
DAV;19840721;299;0;25;845;6.1;13;660;5.2;21.1;66.8
DAV;19840722;290;0;50;845.8;0.1;13.6;545;7.5;20;73.4
DAV;19840723;209;0;63;847.3;11.3;12.2;288;6.8;19.7;79.1
DAV;19840724;241;0;75;846;2.9;13.1;426;7.5;20.3;74.8
DAV;19840725;207;0;58;843.5;11.3;12.4;355;7.7;18.8;81.9
DAV;19840726;117;0;96;844.4;2.7;7.7;80;5.3;11.9;90.4
DAV;19840727;74;0;92;848.8;0.5;6.9;6;4.5;8.8;86.5
DAV;19840728;52;0;100;849.2;3.4;6.3;0;3.7;7.8;93.5
DAV;19840729;219;0;67;848;0;13.3;235;7.1;20.4;78.2
DAV;19840730;299;0;21;845.7;0;17.1;614;8.6;24.4;60.9
DAV;19840731;302;0;0;845.8;0;16.9;650;8.7;25.1;52.9
DAV;19840801;93;0;100;848.2;6.3;10;12;8.8;11.6;90.1
DAV;19840802;304;0;25;847.4;0;12.1;634;6.9;17.9;69.3
DAV;19840803;300;0;0;846.3;0;15.9;647;7.1;24.5;57
DAV;19840804;283;0;21;846;0;14.8;619;9;21.9;73.6
DAV;19840805;115;0;83;846;18.7;9.7;94;7.9;12.9;92.7
DAV;19840806;98;0;100;845.5;6.9;9;0;7.9;11.7;93.8
DAV;19840807;95;0;100;843.4;1.3;8.3;0;5.7;10.4;94.9
DAV;19840808;145;0;88;840.1;4.4;8.6;84;4.2;13.8;87.9
DAV;19840809;119;0;96;839;1.9;9.9;50;7.7;12.8;92.8
DAV;19840810;93;0;100;838;11;9.6;37;7.8;12.5;93
DAV;19840811;50;0;100;841;4.7;8.2;0;6.9;10;95.4
DAV;19840812;208;0;75;841.7;0;10.5;241;8.3;13.8;88.3
DAV;19840813;166;0;92;840.8;16.3;9.8;218;7.7;14;86.8
DAV;19840814;148;0;79;840.7;0.8;9.7;99;6.1;13.6;81.7
DAV;19840815;188;0;75;842.6;0.2;10.3;289;7.1;14.4;77
DAV;19840816;135;0;88;843.2;1.5;8.7;109;4.7;13.9;81.6
DAV;19840817;267;0;46;845.5;0;9.5;539;3.2;17.2;72
DAV;19840818;274;0;42;848.5;0;10.2;611;3.3;16.4;69.3
DAV;19840819;203;0;100;847.9;0;10.7;287;4.7;16.4;72.8
DAV;19840820;252;0;29;846.4;0;11.7;550;5.1;18.5;70.6
DAV;19840821;268;0;21;844.9;0;12.5;626;6.4;19.2;69.1
DAV;19840822;226;0;54;842.7;4.3;12.3;400;7.2;19.8;78.2
DAV;19840823;212;0;46;841.2;0;12.7;381;5.9;18.5;62.8
DAV;19840824;80;0;88;837.9;10.2;11;20;7.8;15.7;82.8
DAV;19840825;96;0;100;839;7.1;9;0;7.6;11.1;92.5
DAV;19840826;28;0;100;840.8;3.8;8.6;0;7.6;9.4;97
DAV;19840827;172;0;71;842.7;0;10.7;255;8.4;14.5;87.6
DAV;19840828;226;0;25;845.2;0;11.1;484;6;16.5;80.7
DAV;19840829;246;0;38;846.6;0;11.4;529;6.5;17.3;74
DAV;19840830;237;0;46;846.4;0;10.9;565;4.3;16.9;73.9
DAV;19840831;244;0;8;846.9;0;11.8;628;6;17.9;73.5
DAV;19840901;238;0;8;846.5;0;12.1;600;5.8;18.5;73.1
DAV;19840902;248;0;4;846.9;0;12.9;628;6.6;19.9;66
DAV;19840903;198;0;63;846.1;4.2;13.8;472;7.7;22.5;65.8
DAV;19840904;234;0;29;840.1;8.1;13.2;562;6.3;19.4;67.9
DAV;19840905;23;0;100;834.3;60.5;4.8;0;-0.3;11.9;96.7
DAV;19840906;109;25;100;837.2;5.9;0.2;0;-0.8;1;96
DAV;19840907;228;20;42;841.6;0.9;1.7;432;-2.8;6.4;82
DAV;19840908;111;5;96;842.3;0;2.8;11;0.3;6.4;87.3
DAV;19840909;197;0;71;837.7;0;5.3;315;-0.6;11.4;73.6
DAV;19840910;123;0;75;834.7;11.3;4.2;112;0.4;7.8;84.2
DAV;19840911;197;0;79;842.2;0.1;5.5;389;2.3;10.3;81.2
DAV;19840912;183;0;63;845.3;0;8.2;352;4.1;14.4;78.4
DAV;19840913;227;0;17;844.6;0;10.2;616;2.9;18.6;70.2
DAV;19840914;190;0;33;840.4;8.4;10.6;457;4.6;16.8;78
DAV;19840915;30;0;100;835.8;31.5;3.5;0;0.3;8.4;96.5
DAV;19840916;79;0;100;836.1;25.1;1.9;0;0.2;3.5;96.9
DAV;19840917;62;0;100;837.9;2.4;4.9;40;2.7;9.5;93.7
DAV;19840918;106;0;100;831.3;0;6.7;26;3;11.1;90.7
DAV;19840919;176;0;79;835.2;0;7.9;377;5.2;13.2;82.2
DAV;19840920;208;0;42;836.6;0;8.9;582;5.2;15;80.1
DAV;19840921;181;0;100;833.1;22.7;7.9;424;0.3;14;85.5
DAV;19840922;155;0;79;832.1;0.2;2.4;227;0.4;6.3;83.3
DAV;19840923;52;0;75;825.7;15.3;2.7;45;-0.5;8.6;90.7
DAV;19840924;150;0;100;828.1;5.4;2.3;227;-0.1;6.1;84.4
DAV;19840925;80;2;92;833.7;4.8;0.8;16;-0.2;2.6;91.8
DAV;19840926;94;4;96;837.7;6.4;1.7;5;0;5.6;88.2
DAV;19840927;107;0;92;841.3;0.6;4.1;93;0.6;9;89.1
DAV;19840928;176;0;58;840.7;0;7.2;560;0.6;15.4;74.4
DAV;19840929;182;0;50;839.8;0;8;566;2.5;15.9;72.8
DAV;19840930;145;0;75;839.9;0;8.4;309;3.1;16;76.1
DAV;19841001;116;0;88;833.1;12.2;9.3;163;3.5;14.4;74.2
DAV;19841002;63;0;67;830.9;5.8;1.7;3;-1.8;7.7;92.7
DAV;19841003;107;0;83;831.2;5.2;2.5;92;-2.4;8.3;81.7
DAV;19841004;124;0;92;828.5;10.3;4.8;174;0.4;8.8;72.5
DAV;19841005;107;0;96;824.9;0;4.7;150;1.9;9.3;75.6
DAV;19841006;66;0;100;836.1;1.6;3.6;12;1.4;6.1;89.5
DAV;19841007;75;0;96;845.5;0.2;2.5;18;0.7;4.4;93.4
DAV;19841008;155;0;67;849.2;0.4;3.6;388;-0.6;10.6;70.8
DAV;19841009;113;0;100;851.1;0;7.6;190;3.4;13;83.6
DAV;19841010;154;0;17;850.7;0;7.9;490;3;15.1;78.9
DAV;19841011;70;0;88;847.6;2;6.8;62;2.4;12.8;80.4
DAV;19841012;60;0;100;847.1;0;4.9;0;2;8;91.7
DAV;19841013;153;0;4;849.1;0;4.9;547;-0.4;12.6;78.6
DAV;19841014;156;0;0;851;0;6.4;546;0.7;14.8;72.1
DAV;19841015;156;0;4;849.2;0;6.3;543;0.9;14.4;73.2
DAV;19841016;152;0;0;847.7;0;5.1;532;-0.5;13.1;77.7
DAV;19841017;149;0;8;844.7;0;6.6;522;1.4;14.8;66.5
DAV;19841018;139;0;4;840.7;0;5.4;517;0;12.4;67.7
DAV;19841019;129;0;29;837.9;0;6.6;408;0.3;11.8;61.6
DAV;19841020;89;0;83;838.3;0;7;183;3.8;11.6;74.3
DAV;19841021;137;0;71;843.7;0;4.4;426;2.9;8.2;80.2
DAV;19841022;128;0;42;845.3;0;4.4;438;-1.6;12.7;72.1
DAV;19841023;117;0;46;843.5;0;5.7;382;0.8;15.2;70.1
DAV;19841024;116;0;71;843.3;0;4.2;386;0;9.6;84.4
DAV;19841025;121;0;50;840.4;0;6.6;400;0.4;14.1;70.3
DAV;19841026;35;0;96;839.5;7.4;5.5;5;2.2;9.7;84.1
DAV;19841027;88;0;88;842.7;0;3;100;1.6;5.5;88.7
DAV;19841028;122;0;13;848.4;0;2.1;467;-3;7.7;69.7
DAV;19841029;123;0;13;851.2;0;3;464;-3.2;13.1;49.8
DAV;19841030;117;0;0;850.5;0;6;462;0.5;15.9;47.8
DAV;19841031;116;0;29;849.4;0;6.7;460;1.8;15;56.1
DAV;19841101;114;0;4;846.2;0;6.7;459;2.2;15.8;60.2
DAV;19841102;114;0;0;842.7;0;6;457;0.7;14.5;61.4
DAV;19841103;71;0;63;839.6;0;2.7;195;-0.5;10.6;77.6
DAV;19841104;106;0;25;835.9;0;1.9;452;-2.5;8.6;71.5
DAV;19841105;100;0;50;832.9;0;3.6;377;-3.4;11.5;66.9
DAV;19841106;76;0;63;832.5;0;6.7;180;2.3;10.6;66.3
DAV;19841107;54;0;75;837.2;0;4.5;77;1;9.5;76
DAV;19841108;78;0;63;838.4;0;5.3;253;1.3;11.8;75.8
DAV;19841109;92;0;46;837.3;0;5;389;-0.2;13;70.9
DAV;19841110;89;0;17;842.5;0;6.1;416;0.8;13.9;61.3
DAV;19841111;90;0;25;844.5;0;6.3;430;1.5;14.7;56.3
DAV;19841112;82;0;46;840.2;0;5.7;248;0.1;12.1;62.8
DAV;19841113;92;0;54;837.4;0;4.6;407;0;11.1;64.2
DAV;19841114;50;0;79;831.2;0;3;45;-0.2;8.1;61.1
DAV;19841115;53;0;71;823.3;0.1;2.1;77;-1.1;8.5;84.9
DAV;19841116;53;0;83;821.5;23.9;2.5;78;-1.4;6.7;75.1
DAV;19841117;92;30;58;824.8;0;-3;294;-7.2;0.6;89.5
DAV;19841118;83;25;42;827;0;-4.8;339;-8.3;0.2;84.9
DAV;19841119;65;20;88;826.8;2.4;-2.6;99;-7;0.8;83.8
DAV;19841120;39;23;100;832.9;1.9;-1.1;2;-2.5;0.8;96.6
DAV;19841121;46;22;92;834.7;1.6;-2;0;-6;1.5;89.1
DAV;19841122;34;24;100;835.5;1.2;-1.4;0;-6.6;1.8;92.4
DAV;19841123;70;20;96;834.5;1.8;3.4;142;0.9;9.7;83.5
DAV;19841124;56;12;54;836.2;1.1;2.7;40;-1.9;8.8;86.3
DAV;19841125;52;8;58;840.1;0;0.7;15;-3.5;6.2;74.5
DAV;19841126;39;8;100;839.6;2.9;0.5;0;-2.2;5.4;85.1
DAV;19841127;84;14;75;846.8;0.1;-4;195;-7.9;-0.7;84.2
DAV;19841128;79;13;17;846.4;0;-0.8;391;-6.8;5.2;60.5
DAV;19841129;78;12;38;843.7;0;1.1;389;-2.7;8.6;52.9
DAV;19841130;78;12;13;839.8;0;1.2;388;-3;9.5;54.1
DAV;19841201;46;11;46;835.3;0;2.8;179;-3.4;6.8;65.7
DAV;19841202;17;7;92;834.8;9.6;2.1;0;-0.3;7.4;87.5
DAV;19841203;62;15;88;839.3;0;-0.7;158;-4.3;2.3;94.9
DAV;19841204;69;13;8;843.8;0;-0.3;381;-2.9;3.2;86.2
DAV;19841205;70;12;0;847.2;0;-0.7;381;-3.1;4;73.8
DAV;19841206;71;12;0;848.4;0;-0.3;379;-3.8;4.9;68.2
DAV;19841207;76;12;50;850.5;0;-0.9;378;-5.2;5;65.9
DAV;19841208;71;12;8;851.8;0;-1.4;377;-4.4;4.3;57.3
DAV;19841209;70;12;33;849.6;0.6;-1.6;314;-5.9;3.7;71.5
DAV;19841210;43;14;83;850.2;0.1;-2.1;17;-7.7;1.9;71.6
DAV;19841211;32;14;96;848.6;0;1.9;4;-1.2;5.7;93.7
DAV;19841212;64;13;13;842.8;0;1.9;374;-1.3;7.5;78.6
DAV;19841213;66;13;46;836.7;0;0.8;368;-2.1;6.5;68.4
DAV;19841214;23;13;100;838.6;2.2;-0.9;0;-4.6;0.5;85.7
DAV;19841215;63;17;33;841.3;0;-4;103;-7.5;1.2;70.2
DAV;19841216;54;16;75;837.8;0.4;-0.9;99;-3.9;2.7;68.5
DAV;19841217;39;17;100;836.1;2.8;-1.3;44;-4.4;1.3;91.4
DAV;19841218;44;21;88;835.8;8.4;-0.2;1;-4.4;6;83.7
DAV;19841219;45;31;71;845.4;0.3;-6.2;0;-10;-3;91.4
DAV;19841220;64;29;25;846.1;0;-6;314;-10.8;-0.4;85.2
DAV;19841221;31;29;100;843.5;1.7;-2;1;-5.8;1.7;92.6
DAV;19841222;67;27;25;846.5;0;-8.1;370;-12.1;-4.3;78.1
DAV;19841223;68;27;33;843.9;0;-6;371;-11.9;-1;72.6
DAV;19841224;58;27;42;836;0.2;-4;215;-7.9;0.1;72.3
DAV;19841225;32;30;100;833.9;0.5;-5.5;0;-9;-4;93.8
DAV;19841226;67;30;29;831.9;0;-8.9;363;-13.1;-4.8;73.3
DAV;19841227;37;29;71;832.7;0.1;-6.5;0;-9.3;-4;80
DAV;19841228;58;29;79;842.8;0;-7.6;105;-12.2;-4.5;71.8
DAV;19841229;29;29;83;845.8;0;-9.3;0;-11.7;-7.9;92.2
DAV;19841230;28;29;96;846.9;0;-9.9;0;-11.8;-8.9;85.5
DAV;19841231;70;30;63;842.4;0;-12.9;214;-16;-10.8;74.4
DAV;19850101;34;30;92;831.5;0.3;-8.7;0;-13.3;-5.8;89
DAV;19850102;35;32;96;822.5;0.9;-9.8;0;-11.7;-7.5;89
DAV;19850103;35;34;79;825.2;0.9;-13.2;0;-15.5;-10.6;85.4
DAV;19850104;17;35;96;820.5;3.9;-15.2;0;-19.9;-11.6;88.9
DAV;19850105;59;39;38;821.3;0;-22.8;340;-26.3;-19.6;83.8
DAV;19850106;90;39;0;822.7;0;-24.1;380;-27.6;-18.7;78
DAV;19850107;75;38;58;820;0;-19.2;300;-25.1;-12.3;72.8
DAV;19850108;64;38;67;823.7;0;-20;279;-23;-14.9;80.8
DAV;19850109;79;38;21;828.8;0;-21.3;380;-25.3;-15.8;75.9
DAV;19850110;75;37;42;832.6;0;-16.8;335;-21.4;-12.3;76.1
DAV;19850111;81;37;8;837.9;0;-16.4;387;-21.1;-10.4;77.7
DAV;19850112;69;36;67;836.1;0;-14.9;214;-19.5;-7.4;69.9
DAV;19850113;70;36;71;830.3;0;-13.4;203;-17.7;-8.4;76.4
DAV;19850114;46;36;100;826.4;0.2;-11.8;0;-14.4;-8.9;92.5
DAV;19850115;35;37;100;831.8;0.2;-7.2;0;-15.8;-3.1;83.8
DAV;19850116;47;38;100;834;0;-5.2;0;-6.9;-3.1;96.3
DAV;19850117;67;38;100;829.9;0;-3.6;67;-8.1;0.5;89
DAV;19850118;60;38;67;823.3;0;-5.5;80;-11;-0.7;74.9
DAV;19850119;33;38;96;825.3;1.9;-3.3;0;-6;-1.9;91.9
DAV;19850120;73;43;83;827;0;-4.8;216;-10.3;0.4;79.5
DAV;19850121;71;40;75;827.9;0.1;-2.9;186;-9.5;1.8;79.1
DAV;19850122;42;40;92;825.9;0.4;1.6;0;-2.1;5.3;82.7
DAV;19850123;40;35;100;826.1;7.3;1.4;0;0.3;3;95.2
DAV;19850124;54;41;67;830.8;1.1;-7.6;0;-14.6;0.4;87
DAV;19850125;81;44;42;830.7;0;-8.8;249;-15.1;-2.2;75.6
DAV;19850126;33;39;88;824.7;1.5;-3.7;0;-8.8;-1.6;89.2
DAV;19850127;52;42;67;831.2;0.6;-5.9;11;-10.8;-1.7;93.4
DAV;19850128;72;42;92;834;2.3;-5.3;115;-12.2;1.1;78.2
DAV;19850129;104;46;54;842.8;0;-4.7;420;-9.7;-1.4;82.1
DAV;19850130;45;43;100;846.2;1.1;-2.5;0;-9.8;1.5;86.9
DAV;19850131;94;42;79;844.7;18.1;-1.4;280;-7.1;4.9;74.2
DAV;19850201;65;68;96;844;4.8;1.2;16;-0.6;4.4;92.3
DAV;19850202;39;55;100;841.8;17.5;1.8;0;0.7;4.1;92.5
DAV;19850203;66;50;88;844.3;0;-0.2;90;-4.9;2.7;77.2
DAV;19850204;108;48;21;844.1;0;-2.9;439;-8.4;3.8;69.6
DAV;19850205;109;46;50;840;0.9;-1;430;-5.5;6.5;65.7
DAV;19850206;48;50;100;838.1;6.3;-0.2;11;-2.5;1.5;88.5
DAV;19850207;102;58;83;836.3;0;-1.4;373;-5.9;2.1;75.6
DAV;19850208;48;55;100;830.7;0.7;-0.5;0;-5.1;3.9;87.3
DAV;19850209;54;54;88;825;3;0.1;0;-3.1;4.2;90.7
DAV;19850210;86;55;96;820.6;0.3;-3.3;122;-6.5;0.4;85.3
DAV;19850211;61;57;100;819.7;0.8;-8.3;9;-11.9;-5;91.9
DAV;19850212;133;60;4;823.3;0;-9.7;464;-14.3;-3.1;72.3
DAV;19850213;76;57;75;826;0.8;-8.1;6;-14.8;-2.1;80.2
DAV;19850214;69;59;88;830.4;3.9;-4.5;0;-8.6;-1.7;92.5
DAV;19850215;68;64;100;832;4.2;-6.6;0;-11;-3.1;93.9
DAV;19850216;137;69;54;840.1;0;-8.3;461;-14.4;-3.5;75.7
DAV;19850217;88;67;92;835.5;0.1;-5.7;64;-10;-2.5;89.9
DAV;19850218;149;66;21;837.8;0;-13;485;-18.6;-8.4;87.7
DAV;19850219;148;63;0;841.7;0;-15;490;-20.1;-8.3;75.3
DAV;19850220;150;62;0;844.8;0;-11;496;-17.3;-3.1;73.1
DAV;19850221;157;62;0;843.4;0;-8.8;506;-16.4;-1.3;62.9
DAV;19850222;159;62;8;845;0;-10;512;-15.3;-3.6;70.9
DAV;19850223;159;62;0;849.1;0;-7.6;518;-15.6;1.1;59.7
DAV;19850224;86;61;75;850.7;0.2;-1.6;34;-5.7;2.8;80.5
DAV;19850225;142;60;38;849.2;0;1.7;444;-4.5;8.9;66.9
DAV;19850226;116;59;96;846.6;0;1.9;191;-2;6.7;69.7
DAV;19850227;105;58;100;845.3;0;1.1;212;-2.9;6.1;75.2
DAV;19850228;95;58;100;843.6;0;0.3;0;-1.5;2.7;90
DAV;19850301;161;56;63;841.3;0;0.6;478;-3.8;5.3;67.9
DAV;19850302;44;55;100;835.8;9;-2.2;0;-4.3;0.1;93.7
DAV;19850303;168;63;46;837.2;0;-3.6;453;-7.3;1.2;77.4
DAV;19850304;132;62;92;837.1;0;-1.2;58;-7.4;3.9;76.4
DAV;19850305;120;61;100;840;0.2;1.1;112;-3.3;5.5;74.2
DAV;19850306;104;60;100;844.8;0.3;-0.5;62;-1.9;2.2;91.3
DAV;19850307;125;60;100;844.5;0;0;6;-2.5;4;89.1
DAV;19850308;117;58;100;846.3;0;-0.3;14;-4;4.5;87.7
DAV;19850309;102;57;79;848.1;0;-3.5;31;-5.4;-1.1;91.3
DAV;19850310;191;57;38;846;0;-3.8;476;-8.7;0.6;65.8
DAV;19850311;156;57;92;840.9;0.2;-5.6;293;-8.2;-2.4;78.5
DAV;19850312;199;59;88;841.4;0;-4.8;489;-9.8;1.1;75.4
DAV;19850313;197;57;21;838.5;0;-2.8;579;-8.2;4.2;75
DAV;19850314;199;57;54;831.8;0.9;-4.9;564;-9.8;0.1;87.5
DAV;19850315;172;60;83;828.5;0.2;-5.9;301;-10.4;-3.1;73.1
DAV;19850316;153;57;96;821.6;0.9;-5.5;120;-9.9;0.4;67.3
DAV;19850317;107;59;100;820.1;1.2;-9;2;-11.4;-7.4;81.8
DAV;19850318;95;62;100;822.7;0.8;-8.8;0;-10.6;-6.9;85.6
DAV;19850319;202;64;46;823.6;0;-9.6;535;-12.4;-5.4;78.5
DAV;19850320;222;62;17;822.8;0;-6.4;597;-13.8;0.3;64.4
DAV;19850321;142;62;79;818.7;2.1;-2.3;96;-10.7;3.8;72.8
DAV;19850322;144;65;75;819.9;1.5;-0.7;141;-3.5;4.3;77.4
DAV;19850323;161;61;88;826;0.9;-1.6;144;-3.5;1.8;86.4
DAV;19850324;186;62;38;829.8;0;-2.1;374;-7.5;3.7;62.1
DAV;19850325;228;60;25;833.6;0;-0.9;571;-8.3;6.3;57.1
DAV;19850326;220;59;67;833;0;1.5;507;-3.2;6.7;61.8
DAV;19850327;62;58;100;827.8;9.2;-1.7;0;-3.6;1.6;86.4
DAV;19850328;214;68;79;833;0.8;-6.1;214;-9.2;-3.7;80.3
DAV;19850329;255;66;42;839.5;0;-4.6;617;-12;3;61.7
DAV;19850330;198;60;58;838.6;0;0.8;305;-8;8.9;52.3
DAV;19850331;216;59;83;838.3;0;4;434;-0.9;10.6;59.8
DAV;19850401;218;57;54;842.7;0;3.5;393;-2.8;11.8;62.2
DAV;19850402;184;51;54;843.4;0;4;261;-1.5;8.8;69
DAV;19850403;254;48;38;844.6;0;4;624;-2.2;10.9;58.9
DAV;19850404;243;42;75;839.7;0;5.9;625;-1;12.1;58.6
DAV;19850405;225;35;58;832.7;0;5.4;490;-1;11.4;61.4
DAV;19850406;148;28;88;829.8;4.8;2.5;98;-3.1;8.3;81.2
DAV;19850407;269;25;42;833.9;3;2.2;627;-5.1;8.9;61.1
DAV;19850408;96;13;100;829.2;6.3;2;38;-1;7.6;87
DAV;19850409;113;10;96;826.3;29.4;1.5;13;-1.3;9.6;92.7
DAV;19850410;149;32;88;832.7;3.7;-0.2;65;-2;1.4;87.8
DAV;19850411;263;31;38;834.2;8.8;0.4;509;-5.6;5.6;68.3
DAV;19850412;115;31;100;832.5;2.4;-3.9;4;-6.7;-0.7;89.4
DAV;19850413;240;31;92;832.3;10.2;-1;214;-8.2;6.4;74.5
DAV;19850414;260;37;50;832.1;0.8;-1.9;426;-6.6;1.8;75.1
DAV;19850415;241;28;83;840.7;1.4;-1.9;282;-3.9;1.4;77.2
DAV;19850416;156;24;100;846.2;6.5;-1.6;23;-3.7;0.9;84.5
DAV;19850417;261;32;58;845.8;0;0;469;-4.5;3.1;66.8
DAV;19850418;286;23;21;842.7;0;-0.2;634;-7.1;5.9;60.5
DAV;19850419;291;20;17;840.8;0;3;635;-3.4;10.6;66.4
DAV;19850420;296;15;0;835.8;0;5;635;-2.3;13;58.7
DAV;19850421;289;8;0;836.9;0;5.2;635;-1.3;12;62.3
