stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%)
LUZ;19660316;-;0;63;969.6;0;2;246;0;6.3;82.3
LUZ;19660317;-;0;27;970.5;0;2;486;-3.5;8;74
LUZ;19660318;-;0;97;966.7;5.6;1.5;0;-1.3;3.5;94.3
LUZ;19660319;-;0;90;970.2;0;3.6;264;1.4;7.7;83.3
LUZ;19660320;-;0;60;971.4;0;2.7;168;-0.1;6.3;73.7
LUZ;19660321;-;0;0;968.1;0;4.8;594;-2.3;10.3;72
LUZ;19660322;-;0;30;963.7;0;5.7;414;0;12.2;67.7
LUZ;19660323;-;0;53;957.1;0.4;7.5;480;0;13.6;62.3
LUZ;19660324;-;0;100;951;3.9;5.4;132;3.2;9.4;71.7
LUZ;19660325;-;4;93;955.4;3.1;-0.1;24;-1.4;3.2;78.3
LUZ;19660326;-;0;97;956.1;0.7;2;186;-2.7;5.1;54
LUZ;19660327;-;0;80;946.4;12.4;12.7;204;1.1;15.3;46
LUZ;19660328;-;0;100;951.4;4.3;6.2;330;1.7;14.8;72
LUZ;19660329;-;0;83;958.3;0.7;1.8;246;1.2;5.1;68
LUZ;19660330;-;1;53;965.4;0;1.5;120;-1.6;6;62.7
LUZ;19660331;-;0;10;960.9;0;4.9;576;-1.4;10.8;64
LUZ;19660401;-;0;0;959.3;0;7.8;648;0.2;14.7;68
LUZ;19660402;-;0;33;957.3;7;10;564;2.4;15.4;65.7
LUZ;19660403;-;0;60;956.7;1.5;9.1;54;5.6;14.3;75.7
LUZ;19660404;-;0;47;954.8;0;8.8;354;6.2;14.6;74.3
LUZ;19660405;-;0;0;951;0;10;672;2.2;17;60.7
LUZ;19660406;-;0;77;953.1;0;11.1;168;4.4;15.5;68.3
LUZ;19660407;-;0;100;950.3;2.2;11.7;24;7;15.5;75.7
LUZ;19660408;-;0;67;948.2;0;9.5;108;8.8;13.5;88
LUZ;19660409;-;0;70;942.2;8.8;10.5;120;3.9;17.3;78.7
LUZ;19660410;-;0;90;946.8;5.4;7.9;0;6.8;10.7;94.3
LUZ;19660411;-;0;63;946.8;3;8.1;204;3.1;13.9;86
LUZ;19660412;-;0;57;947.1;0;9.6;564;6.5;14.9;73
LUZ;19660413;-;0;50;946.8;1;10.8;492;5;17.6;71.3
LUZ;19660414;-;0;67;946.9;6.8;13.7;402;7.8;18.8;66.7
LUZ;19660415;-;0;87;943.5;1.1;11.8;540;8.5;17.2;66.7
LUZ;19660416;-;0;100;941.9;3.5;9.2;0;7.8;12.7;79.3
LUZ;19660417;-;0;53;948.5;1.4;9.8;366;5.2;14.9;74.3
LUZ;19660418;-;0;73;952.7;2.9;11.2;216;6.4;14.8;75
LUZ;19660419;-;0;70;950.4;15.2;12;390;8.5;17.9;72.7
LUZ;19660420;-;0;100;949.6;28.3;8.1;6;6.4;12.3;90.3
LUZ;19660421;-;0;90;964;8.1;4.4;0;3.6;6.5;97
LUZ;19660422;-;0;37;968;0;6.5;594;-1;12.7;73
LUZ;19660423;-;0;73;959.5;0;12.2;582;2.1;18.8;63.3
LUZ;19660424;-;0;100;952.1;3.3;13.3;36;9;19;67.7
LUZ;19660425;-;0;100;959.3;6.9;7.8;0;7;12.6;94.3
LUZ;19660426;-;0;100;962.8;0;10.9;0;7.3;13.8;86.7
LUZ;19660427;-;0;60;960.3;1.6;12.8;378;7.9;18.2;78.3
LUZ;19660428;-;0;87;967.1;7.1;11.7;84;10.5;15.1;89
LUZ;19660429;-;0;83;969.3;0;11.7;186;9.9;15;78.3
LUZ;19660430;-;0;73;968.6;0;13;324;9;18.8;79.3
LUZ;19660501;-;0;0;966.8;0;14.9;762;7.1;21.4;68
LUZ;19660502;-;0;13;966.6;0;16.4;786;8.9;22.8;61.7
LUZ;19660503;-;0;0;963.7;0;18;792;9.7;24.5;61
LUZ;19660504;-;0;57;960.1;2.3;17.7;492;13.4;23;63.3
LUZ;19660505;-;0;90;957.4;7.4;15.7;12;14.1;19.5;74.7
LUZ;19660506;-;0;100;954.9;19.9;6.4;0;5.9;14.8;97.3
LUZ;19660507;-;0;100;954.5;12.8;6.1;36;5;8.4;93.7
LUZ;19660508;-;0;67;957.5;0;6.9;72;5.7;11;86
LUZ;19660509;-;0;93;952.6;0.9;7.8;180;3.7;13.8;81.3
LUZ;19660510;-;0;93;957.4;1.1;8.1;60;6;10.2;87.3
LUZ;19660511;-;0;30;951.9;0;11.8;636;6.4;17;70.7
LUZ;19660512;-;0;13;949.4;0;15.8;780;5.4;21.5;52
LUZ;19660513;-;0;27;958.7;0;16.5;630;8;25;59.7
LUZ;19660514;-;0;0;962.7;0;18.2;768;9.4;25;61.7
LUZ;19660515;-;0;0;961.9;0;18.9;804;10.7;25.4;63
LUZ;19660516;-;0;13;962.8;0;19.5;762;11.2;25.7;61.7
LUZ;19660517;-;0;73;960.3;0;18;438;12.5;25.5;65.7
LUZ;19660518;-;0;73;957;18.8;15.5;468;12.8;22.4;78.3
LUZ;19660519;-;0;100;959.7;2.4;12.8;0;11.9;14.1;87
LUZ;19660520;-;0;87;964.1;5.8;13.1;24;10.5;15.1;75.7
LUZ;19660521;-;0;47;964.9;0.3;14.7;270;11.1;18.5;82.7
LUZ;19660522;-;0;3;960.1;4.5;17.5;858;8.7;24.3;65.7
LUZ;19660523;-;0;100;963.8;8;11.1;0;9.5;17.6;94.7
LUZ;19660524;-;0;27;963.2;0;13.7;660;8.3;19;74.7
LUZ;19660525;-;0;90;963.9;0.7;11.7;18;10.5;14.3;89
LUZ;19660526;-;0;87;959.6;2.2;14.3;174;10.6;19.8;67
LUZ;19660527;-;0;70;961.4;2.5;9.1;108;8.2;13.3;86.7
LUZ;19660528;-;0;73;962.4;0.6;11.1;300;8.1;15;69
LUZ;19660529;-;0;7;962.1;0;9.7;540;5;16.3;68.7
LUZ;19660530;-;0;33;960.9;0;10.6;660;4;16.1;60.3
LUZ;19660531;-;0;3;957;0;13.5;690;4.1;18.6;56.7
LUZ;19660601;-;0;23;957.8;0;14.1;822;7.1;19.8;57
LUZ;19660602;-;0;43;961.1;0;16.7;792;7.3;21.7;57
LUZ;19660603;-;0;0;962.5;0;16.2;840;7.5;23.5;61.7
LUZ;19660604;-;0;10;957.6;0;19.3;738;10.3;25.4;63.7
LUZ;19660605;-;0;53;955.1;4.9;18.3;402;14;25.5;72
LUZ;19660606;-;0;100;960.9;0.4;16.9;48;13.4;20.2;85
LUZ;19660607;-;0;33;960.7;0;20.5;594;14.1;25.2;63.7
LUZ;19660608;-;0;73;959.3;0.2;17.5;138;15.6;21.6;80
LUZ;19660609;-;0;33;954.8;0;20.3;684;13.6;27;70
LUZ;19660610;-;0;0;956;0;23.3;864;14.9;28.2;55
LUZ;19660611;-;0;57;958.7;1.5;22.4;720;15;27.8;68.3
LUZ;19660612;-;0;60;961.3;0;18.5;438;15;23.3;75.7
LUZ;19660613;-;0;33;959.7;5.9;19.7;552;15.3;27.4;71
LUZ;19660614;-;0;13;957.2;0;19.8;708;14.6;26.7;66
LUZ;19660615;-;0;53;955.9;0.2;19.6;498;13.2;25.5;78.3
LUZ;19660616;-;0;20;956.8;0;22;834;14.6;28.2;63.3
LUZ;19660617;-;0;20;958.1;0;23.4;540;16.5;29.7;62.3
LUZ;19660618;-;0;53;954.4;42.2;19;372;12.6;28.1;77
LUZ;19660619;-;0;67;957.2;4.8;10.7;42;10.6;14.3;90.7
LUZ;19660620;-;0;100;952.7;7.2;11.7;78;7.8;15.8;89.7
LUZ;19660621;-;0;90;957;0.9;14.8;54;10.5;17.2;76.7
LUZ;19660622;-;0;10;957.5;0;18.6;912;10.5;24;64
LUZ;19660623;-;0;83;958.2;24.7;17.4;240;15.4;23.8;87
LUZ;19660624;-;0;87;963.2;17.4;13.7;102;12;17.2;91.7
LUZ;19660625;-;0;53;968.4;0;15.6;786;11.4;20.8;61.3
LUZ;19660626;-;0;83;968.4;3.5;14.7;168;11;19.2;79.3
LUZ;19660627;-;0;100;964.4;1.2;15;6;12.2;16.9;90.3
LUZ;19660628;-;0;90;957.7;1.4;15.4;456;12.7;20.6;70.7
LUZ;19660629;-;0;100;960.9;0.8;12.2;102;10.6;16;72
LUZ;19660630;-;0;90;965.1;0;14.5;108;10.4;17.5;80
LUZ;19660701;-;0;50;964.4;0;15.5;582;9.3;21.6;74.7
LUZ;19660702;-;0;3;960.6;0;19.7;870;10.4;29.6;66
LUZ;19660703;-;0;43;959.5;1.6;22.7;858;13;28.5;61.3
LUZ;19660704;-;0;37;960.3;1.7;21.7;702;16.5;27.8;73.3
LUZ;19660705;-;0;83;955.7;16.5;19.3;210;16.3;24.9;72
LUZ;19660706;-;0;100;954.1;16.8;14.6;84;12.4;18.8;81.7
LUZ;19660707;-;0;97;959.9;12.8;12.6;12;11.5;15.5;91.7
LUZ;19660708;-;0;83;963.7;2;14.3;228;11;18.3;85.7
LUZ;19660709;-;0;90;965;0;16.3;480;11.4;21.4;66.3
LUZ;19660710;-;0;17;961.1;0;18.3;816;10.6;24.3;71.3
LUZ;19660711;-;0;100;957;9.2;16.1;84;15.5;20.6;90.7
LUZ;19660712;-;0;27;960;0;19.4;780;14;23.9;69
LUZ;19660713;-;0;7;958.1;11.5;20.9;852;13.5;27.8;71.3
LUZ;19660714;-;0;100;957.2;12.6;17.4;6;16.5;20.8;88.7
LUZ;19660715;-;0;60;959.7;0;16.8;366;13.8;20;69
LUZ;19660716;-;0;83;956.5;6.8;16.6;138;10.5;20.1;75
LUZ;19660717;-;0;100;953.6;38.9;11.8;0;10.9;16.4;95.7
LUZ;19660718;-;0;100;951.8;2.3;10.7;6;9;12.7;95
LUZ;19660719;-;0;100;956.1;1.6;12.4;0;8.5;16.4;79
LUZ;19660720;-;0;77;957.9;0;14.4;240;8.9;19.1;76.7
LUZ;19660721;-;0;80;957.4;1.5;14.7;324;10.5;21;76.3
LUZ;19660722;-;0;100;957.4;3.4;14.3;0;11.9;16.7;85.7
LUZ;19660723;-;0;100;956.5;7.5;15;0;12.5;17.5;92.7
LUZ;19660724;-;0;83;954.2;0;17;366;13;21.5;82.3
LUZ;19660725;-;0;100;953.1;4.3;14.8;42;12.5;19;88.3
LUZ;19660726;-;0;60;956.2;0;15.9;510;11.5;21;73.3
LUZ;19660727;-;0;93;957;22.7;16;84;12;21.5;79
LUZ;19660728;-;0;97;958.7;2.8;13.5;54;11.4;17;87.3
LUZ;19660729;-;0;73;956.8;0;15.4;576;9.5;21.5;76.7
LUZ;19660730;-;0;70;958.1;3.3;17.5;480;12;22.7;66.7
LUZ;19660731;-;0;77;961.4;0;13.4;6;12.4;16.9;83.7
LUZ;19660801;-;0;30;957.2;0.9;16.7;708;9;21.7;70.3
LUZ;19660802;-;0;100;956.3;21.2;14.9;0;11.9;17;96
LUZ;19660803;-;0;77;955.7;15.5;20;300;14;25.4;77
LUZ;19660804;-;0;73;955.7;9.8;15.9;312;14.5;22;86.3
LUZ;19660805;-;0;97;957.8;2.4;16.4;180;11.8;21.1;76
LUZ;19660806;-;0;53;959.2;0;16.2;576;11.9;20;64
LUZ;19660807;-;0;63;955;0.4;17.6;306;11.7;22.5;75.7
LUZ;19660808;-;0;100;954.4;26.5;14.1;12;12.4;18.3;92.7
LUZ;19660809;-;0;20;960.3;0;15.3;606;10.8;19.8;72
LUZ;19660810;-;0;3;962;0;18.4;816;9.5;23.6;68.7
LUZ;19660811;-;0;7;963.6;0;21.5;696;13.5;28.7;70.7
LUZ;19660812;-;0;3;962.5;0;23;774;15.1;29;68
LUZ;19660813;-;0;7;960.9;0;23.1;762;14.2;30.5;63.7
LUZ;19660814;-;0;70;963;0;22.5;258;17.5;27;82.3
LUZ;19660815;-;0;100;964.7;33.2;13.9;0;11.6;22;89
LUZ;19660816;-;0;100;967.1;1.1;10.2;0;9.6;12.3;88
LUZ;19660817;-;0;100;962.3;0.7;12.2;0;9.7;13.8;87.3
LUZ;19660818;-;0;100;961.4;0;14.1;0;10.8;15.9;86.3
LUZ;19660819;-;0;87;960.5;2.3;16;222;12.3;21.5;82.7
LUZ;19660820;-;0;100;958;22.4;14.4;0;13;15.6;95
LUZ;19660821;-;0;83;956.2;13;15.1;12;14;17.6;95
LUZ;19660822;-;0;90;956.2;1.9;14.4;138;13.6;17.6;92.7
LUZ;19660823;-;0;83;959.5;0.2;15.5;252;10.4;19.7;78.7
LUZ;19660824;-;0;100;960.3;2.3;14;0;12;16.6;79
LUZ;19660825;-;0;77;958.6;3.3;10.2;156;7.9;13.4;95
LUZ;19660826;-;0;20;958.3;0;11.2;588;8;16.7;75.7
LUZ;19660827;-;0;7;954.9;0;12.9;690;5.1;19.5;76.3
LUZ;19660828;-;0;100;956.4;0.1;13.2;0;10.5;15.4;86
LUZ;19660829;-;0;50;955.2;7.8;16.1;450;10.3;21.1;80.7
LUZ;19660830;-;0;100;954;44.4;12.2;84;10.6;16.2;97
LUZ;19660831;-;0;40;953.7;6.5;13.7;372;10.4;17.9;82.7
LUZ;19660901;-;0;83;959.9;0;15.7;234;11.6;19.7;80.7
LUZ;19660902;-;0;77;958.7;0;16.9;228;13.6;21.7;78.7
LUZ;19660903;-;0;80;963.1;0;17.6;186;15.4;20.6;69.7
LUZ;19660904;-;0;23;961.1;1;18.3;624;13.1;23.7;76.7
LUZ;19660905;-;0;90;962.7;0;17.4;204;14.3;21.8;75
LUZ;19660906;-;0;10;966.4;0;17.4;660;11.1;24.2;77.3
LUZ;19660907;-;0;0;965.3;0;18.7;690;12.2;25.5;77.3
LUZ;19660908;-;0;0;961.1;0;20.1;660;13;26.1;79.7
LUZ;19660909;-;0;10;959.6;0;20.5;618;15.5;26.4;79.7
LUZ;19660910;-;0;40;961.8;0;19.8;540;14.5;25.2;81.3
LUZ;19660911;-;0;0;962.8;0;19.6;624;13.9;25.6;82.7
LUZ;19660912;-;0;10;959.4;6;19.9;546;14;26.5;81.3
LUZ;19660913;-;0;70;959.3;12.5;15.7;42;14.4;19.4;95
LUZ;19660914;-;0;23;964.1;0;13.7;558;10.3;19.4;77
LUZ;19660915;-;0;13;959.1;17.2;15.6;606;8.4;21.5;76.3
LUZ;19660916;-;0;77;964.5;6.3;9.9;0;9.5;15;93.3
LUZ;19660917;-;0;83;961.3;0;11.1;0;9.6;13;87.3
LUZ;19660918;-;0;80;960.8;0;12.6;0;9;14;86.7
LUZ;19660919;-;0;53;965.1;0;12.3;0;11.6;15.2;84.3
LUZ;19660920;-;0;90;966.7;0;12.3;0;9.5;14.5;83.7
LUZ;19660921;-;0;27;965.3;0;14.1;348;11;18.6;87.3
LUZ;19660922;-;0;60;962.8;0;12.8;90;10.1;17.4;95.7
LUZ;19660923;-;0;40;960.8;0;13;294;10.1;17.9;84.7
LUZ;19660924;-;0;37;962.1;0;13.2;450;9.4;19.1;76
LUZ;19660925;-;0;37;961.6;0;11.6;252;8;15.3;88.7
LUZ;19660926;-;0;50;959.3;0;14.1;252;8.9;18.9;88.7
LUZ;19660927;-;0;43;958.7;0;15.8;342;9.2;21.6;75
LUZ;19660928;-;0;60;956.7;0;12.6;66;11.1;16;96
LUZ;19660929;-;0;97;952.5;0;13.2;0;11.5;15.1;94.3
LUZ;19660930;-;0;93;951;2.6;13.7;0;11.4;15.6;90.7
LUZ;19661001;-;0;47;949.5;9.5;15.5;372;11.6;20.2;82.3
LUZ;19661002;-;0;27;945.7;0.5;15;480;11.9;20;83.3
LUZ;19661003;-;0;43;947;0;16.3;366;12;23.1;77.3
LUZ;19661004;-;0;0;949.2;0;17;612;10.6;26.5;77.7
LUZ;19661005;-;0;0;956;0;16.9;588;11.1;23.6;76.7
LUZ;19661006;-;0;7;959.6;0;16.4;540;11.5;22.2;83.7
LUZ;19661007;-;0;40;958.1;0;15.4;192;14;18.9;91.7
LUZ;19661008;-;0;33;955.4;0;13.8;240;12.5;17.2;85
LUZ;19661009;-;0;63;955.1;0.1;15.6;84;11.6;19.9;88.3
LUZ;19661010;-;0;77;957.6;0;15.5;54;13.6;18.6;89
LUZ;19661011;-;0;100;958.2;0;15.7;0;13.6;17;88.7
LUZ;19661012;-;0;90;953.7;2.8;14.5;0;13.8;16.8;95.7
LUZ;19661013;-;0;33;954.8;0;14.9;414;12.9;20.1;80.7
LUZ;19661014;-;0;63;952.6;0;11.5;66;9.8;15.2;94.3
LUZ;19661015;-;0;73;950.2;0;12.1;0;9.5;14.6;93.3
LUZ;19661016;-;0;100;950.8;2.6;12.4;6;10.6;15.4;94.3
LUZ;19661017;-;0;67;953.2;0;11.6;228;10.2;16;87.3
LUZ;19661018;-;0;100;949.8;0;9;0;6.8;11.4;96
LUZ;19661019;-;0;93;948.7;4.5;8.2;0;7.4;10.2;95.7
LUZ;19661020;-;0;33;951.2;0.5;9.4;468;4;14.6;82
LUZ;19661021;-;0;63;958.2;0;9.7;132;8.1;14.1;79
LUZ;19661022;-;0;70;962;0;10.7;288;5.8;15.4;78.3
LUZ;19661023;-;0;47;956.3;0.2;12.2;444;8.1;19.2;79.7
LUZ;19661024;-;0;100;951.5;4.4;13.8;0;9.6;16;81.7
LUZ;19661025;-;0;50;943.8;0;12.9;114;11.5;17;88.3
LUZ;19661026;-;0;100;939.1;14.3;9.6;0;8.2;12;95
LUZ;19661027;-;0;100;949;3.6;6.3;0;5.5;8.2;89.3
LUZ;19661028;-;0;100;952.2;3.4;5.9;0;5.1;6.4;95
LUZ;19661029;-;0;100;953.9;10.1;3.8;0;3.3;6;97
LUZ;19661030;-;0;100;960.4;0;2.8;0;2.3;3.3;88.3
LUZ;19661031;-;0;100;961.2;0;1.6;0;1.1;2.7;81.3
LUZ;19661101;-;0;100;953;0;0.8;0;-1.3;2.1;79.7
LUZ;19661102;-;0;53;955.8;0;2.2;348;-1;6.1;82
LUZ;19661103;-;0;100;947.9;2.5;2;0;-1.1;2.8;88.3
LUZ;19661104;-;0;100;942.5;27.5;0.7;0;0;3;98.7
LUZ;19661105;-;14;93;939.8;0;0.6;96;-1.9;4.1;92
LUZ;19661106;-;11;50;951;0;4.5;210;0;7.5;90.7
LUZ;19661107;-;4;20;960.1;0;5.6;180;3.6;10.5;89
LUZ;19661108;-;0;37;959.2;0;4.1;402;-1.3;9.6;89.7
LUZ;19661109;-;0;23;953;0;7.7;366;2.9;14;81.7
LUZ;19661110;-;0;90;962.7;4;6.3;0;4.3;10;90
LUZ;19661111;-;0;100;965.3;4.1;3;0;1.7;5.5;97.3
LUZ;19661112;-;0;100;964.8;0;1.7;0;1.1;3.1;86
LUZ;19661113;-;0;100;963.6;0;1;0;0.4;5.3;82.3
LUZ;19661114;-;0;87;962.4;11.1;1.9;0;0.1;3.1;81.3
LUZ;19661115;-;6;93;963.5;5;2;12;0.2;3.2;95.3
LUZ;19661116;-;0;100;948.9;3.6;3.1;66;1.5;5.5;88.3
LUZ;19661117;-;0;100;945.9;8.1;1.5;0;0.7;5;93.7
LUZ;19661118;-;1;100;949.7;6.5;1.3;0;0.5;2.6;98
LUZ;19661119;-;4;93;950.9;1.4;0.8;0;0.3;2.1;97
LUZ;19661120;-;1;63;955.4;0;0.6;294;-2;3.6;79
LUZ;19661121;-;0;23;960.8;0;2.2;234;-0.5;6;67.7
LUZ;19661122;-;0;23;960;0;-0.4;366;-2.7;4.5;82.7
LUZ;19661123;-;0;37;958;5.4;0.4;336;-2.6;4;81.7
LUZ;19661124;-;6;100;961.7;11.5;0.2;0;-0.3;1;98
LUZ;19661125;-;17;77;967.1;0;-0.9;0;-2;1.2;93.7
LUZ;19661126;-;13;83;969.4;0;-3;102;-7.6;-0.3;88.3
LUZ;19661127;-;12;70;968.8;0;1.5;66;-1.8;4.5;92.7
LUZ;19661128;-;9;70;955.9;6.9;3.3;24;0.9;5.5;89
LUZ;19661129;-;6;90;954.4;1.3;0.4;78;-0.9;3.2;77
LUZ;19661130;-;1;67;945.8;8.2;1.2;90;-2;2.6;76
LUZ;19661201;-;0;63;942.5;0;4.9;336;1.8;7;89
LUZ;19661202;-;0;100;934.2;17.6;3.9;0;2.8;7;92
LUZ;19661203;-;0;63;946.6;6.7;1.3;132;0.2;3.7;78.7
LUZ;19661204;-;9;100;953.8;2.7;-0.4;0;-1.5;1;93.3
LUZ;19661205;-;9;83;961;0.5;-1.8;24;-4.4;0.1;94.7
LUZ;19661206;-;9;90;959.1;0;-1.1;90;-2.2;1;89.3
LUZ;19661207;-;7;100;961;0;-2.3;0;-4.4;-1;89.3
LUZ;19661208;-;6;73;960.9;1.3;-2;90;-3;1.1;83.3
LUZ;19661209;-;3;100;956.4;3.2;1.6;0;-3.1;3.4;88.7
LUZ;19661210;-;3;100;945.6;5.2;7.5;0;1.6;8.5;68.3
LUZ;19661211;-;0;93;949.2;4.9;2.5;0;0.6;10;89.7
LUZ;19661212;-;0;97;937.6;4.1;5.4;144;1.1;8.4;81
LUZ;19661213;-;0;90;937.6;0;3.9;108;3;6.8;68.7
LUZ;19661214;-;0;77;953.6;3.3;2.5;0;1;4;69
LUZ;19661215;-;3;77;961.3;1.8;-0.4;120;-2.2;3.5;93
LUZ;19661216;-;2;100;965.7;0;-3.7;0;-5.3;-2.2;94.7
LUZ;19661217;-;1;57;970.3;0;-1;30;-3.6;2;88.7
LUZ;19661218;-;1;67;969.2;0;1.7;0;-2.5;4.5;84
LUZ;19661219;-;0;97;966.9;0;4.3;0;1.7;5.4;82
LUZ;19661220;-;0;73;956.7;4.1;5;66;2.5;8.4;83
LUZ;19661221;-;0;83;959.2;2.8;-0.1;0;-1;5.3;96
LUZ;19661222;-;7;77;957.4;4.9;-0.2;0;-2.2;1;91.7
LUZ;19661223;-;6;93;957.7;1.3;3.2;0;0.2;4;97.7
LUZ;19661224;-;0;90;955.7;4;7.8;0;3.5;9.4;66.7
LUZ;19661225;-;0;93;959.5;2.9;3.4;30;0.9;8.2;77
LUZ;19661226;-;0;97;964.3;0;-0.9;0;-1.5;0.9;93
LUZ;19661227;-;0;77;955.1;5.5;-0.5;48;-2.4;1;87.3
LUZ;19661228;-;2;87;957.1;3.9;1;0;0;2.3;99
LUZ;19661229;-;0;87;959.9;3.2;2;0;-1.9;6.5;92.3
LUZ;19661230;-;0;53;963.2;1;5.4;186;2.8;9.5;77.3
LUZ;19661231;-;0;70;966;0;4;18;-1;6.8;80
LUZ;19670101;-;0;80;962.2;26.2;7.8;66;5;14.1;81.7
LUZ;19670102;-;0;93;962.6;33.3;0.8;0;0.2;7.2;99
LUZ;19670103;-;22;37;964.8;0;-3.2;90;-5.2;0.2;90.7
LUZ;19670104;-;19;80;962.8;0;-3.2;0;-8;-1.4;86
LUZ;19670105;-;19;100;953.2;1.4;-3.1;0;-3.7;-1;88.7
LUZ;19670106;-;21;80;956;4.3;-5.1;0;-8;-3;92
LUZ;19670107;-;27;70;954.6;0;-6.7;0;-7.5;-5;85.7
LUZ;19670108;-;27;87;951.9;0;-8.9;0;-10.1;-6.6;81.7
LUZ;19670109;-;23;90;955.9;0;-8.8;0;-10.8;-7.5;80.7
LUZ;19670110;-;23;100;958.8;0;-8.3;0;-9;-7;85.3
LUZ;19670111;-;23;100;956.2;2.3;-6.9;24;-11;-5.2;90.3
LUZ;19670112;-;23;87;963.6;1.6;-0.6;30;-5.2;2;88.3
LUZ;19670113;-;19;100;972.8;0.7;1;0;-0.6;2.1;92.7
LUZ;19670114;-;16;100;975.1;3.1;1.2;0;0.4;3;97.7
LUZ;19670115;-;11;100;973.6;0.5;1.6;0;0.6;3;95.3
LUZ;19670116;-;6;80;969.4;0;1.1;48;0;2.8;83.7
LUZ;19670117;-;0;90;964.8;0;-0.9;0;-1.6;1.6;89.3
LUZ;19670118;-;0;100;962;0;-2.2;0;-3.2;-1.4;98
LUZ;19670119;-;0;83;960.8;0;-1.5;102;-3.5;1.1;95.7
LUZ;19670120;-;0;93;961.4;0;-1.5;0;-3;-0.5;98.3
LUZ;19670121;-;0;83;961.3;1;2.5;0;-1.4;4.5;91.3
LUZ;19670122;-;0;80;962.4;4.8;1.8;0;1.4;3;98
LUZ;19670123;-;0;63;956.7;5;1.4;0;-1.2;2.5;92
LUZ;19670124;-;0;100;953.5;6.8;2.6;36;-1.3;4.3;96.3
LUZ;19670125;-;0;90;960.6;0;5.5;78;2.6;9.2;80
LUZ;19670126;-;0;83;962.5;1.2;5.3;0;2.4;9.5;89.3
LUZ;19670127;-;0;70;968.2;0;7.9;18;5.4;11.5;70
LUZ;19670128;-;0;33;965.9;0;3.2;372;0.1;7;86.7
LUZ;19670129;-;0;50;963.6;0;5.7;48;2;9.4;72
LUZ;19670130;-;0;0;962.6;0;4.5;498;0.6;11;76.3
LUZ;19670131;-;0;17;966.5;0;4.3;324;0.3;10;77.3
LUZ;19670201;-;0;50;971;0;4.1;204;0;8.4;77
LUZ;19670202;-;0;60;972.2;0;5.1;60;3;9.5;74.3
LUZ;19670203;-;0;23;971.5;0;5.5;354;1.5;11.3;78.7
LUZ;19670204;-;0;83;968.9;7.3;7.3;30;3.5;10.1;80.3
LUZ;19670205;-;0;40;971.3;0;2.9;60;1.8;7.2;76.3
LUZ;19670206;-;0;13;968.2;0;0.3;414;-3;6.8;79.3
LUZ;19670207;-;0;17;963.4;0;-0.9;294;-3.9;3;89
LUZ;19670208;-;0;87;963.4;1;-0.2;0;-3.8;2;93
LUZ;19670209;-;1;73;963.1;0.5;-1.3;0;-3;1;87.7
LUZ;19670210;-;0;13;963.7;0;-3;456;-6.5;-0.1;71
LUZ;19670211;-;0;0;961.9;0;-3.7;444;-7.6;-0.1;76
LUZ;19670212;-;0;70;965;0;-4.3;0;-6.2;-2;83.7
LUZ;19670213;-;0;100;964.1;0;-4.3;0;-6.4;-3.5;79.3
LUZ;19670214;-;0;33;964.2;0;-5.1;258;-7.3;-1.8;80.7
LUZ;19670215;-;0;43;956.1;0;-2.5;396;-8;2;77
LUZ;19670216;-;0;70;947;0;3.9;204;-2.7;6.6;54.3
LUZ;19670217;-;0;70;942.7;0;1.1;0;-2.1;7.2;72
LUZ;19670218;-;0;73;946.4;0.5;2.5;234;-3.3;7.6;81.3
LUZ;19670219;-;0;100;953.5;11.7;4.9;0;1.4;7.2;89.3
LUZ;19670220;-;0;100;954.7;8.1;5.7;6;3.7;9;81.3
LUZ;19670221;-;0;93;956.9;0;12.2;6;4.4;14.6;55
LUZ;19670222;-;0;47;964.6;0;8.5;96;6.5;11.8;65
LUZ;19670223;-;0;63;955.8;6.5;5.7;258;1.2;16.3;71.7
LUZ;19670224;-;0;7;962.5;0;2.8;534;-1.2;8.7;78.7
LUZ;19670225;-;0;23;953.4;0;5;462;-1.6;11.5;71
LUZ;19670226;-;0;47;952.4;0.5;7.3;234;1.5;12.9;74.3
LUZ;19670227;-;0;67;963.8;4.6;5.1;30;4.5;8;93.7
LUZ;19670228;-;0;100;957.9;7.8;9.5;0;3.1;11.4;71
LUZ;19670301;-;0;100;961.4;22.6;4.3;0;3.8;11;95
LUZ;19670302;-;0;57;965.7;0;6.6;360;1;11.6;66
LUZ;19670303;-;0;0;968.9;0;6.5;588;1;12.6;64.3
LUZ;19670304;-;0;0;965.9;0;6.3;594;0.2;14.2;69.7
LUZ;19670305;-;0;87;962.2;4;9.2;18;4.2;14.5;68
LUZ;19670306;-;0;100;965.8;2;8.4;0;7.1;10.3;94.3
LUZ;19670307;-;0;93;961.9;0.5;9.1;102;7.2;12;82.7
LUZ;19670308;-;0;20;953.4;0;9.4;432;6;15;79.7
LUZ;19670309;-;0;70;946.7;0;10.4;168;4.5;16.2;72.7
LUZ;19670310;-;0;100;955.5;13;6.7;0;5.2;10.8;88
